 2.57417165e-01 9.46249551e-01 8.26559859e-01
 6.69457479e-01 3.13948444e-01 7.00668738e-01
 6.45213483e-02 6.55626555e-01 7.89117480e-01
 2.51939138e-01 1.34726294e-01 9.06743606e-02
 7.24020509e-01 4.12146205e-01 2.18180064e-01
 6.87571061e-01 5.71680960e-01 4.35646279e-01
 3.08091318e-01 7.77466676e-01 1.63626926e-01
 4.30253972e-01 2.51440475e-01 4.25767323e-01
 6.32414593e-01 6.05563540e-01 8.42515913e-01
 5.39976524e-01 5.50181889e-01 3.17325555e-01
 5.25779397e-02 5.85922054e-01 5.08150900e-01
 8.01472803e-01 8.05041050e-01 5.30922614e-01
 7.05523243e-01 3.63582849e-01 3.50721062e-01
 2.09532627e-01 9.06105438e-01 5.78474793e-01
 9.42526236e-01 4.05191842e-01 2.96534859e-01
 4.21137536e-01 5.98003123e-02 8.86874945e-01
 3.76311831e-01 7.18456938e-02 4.16111976e-01
 5.00991268e-01 2.42454282e-01 5.64753935e-02
 6.77146242e-01 8.72694557e-01 8.92224787e-01
 5.70582471e-01 5.97745587e-01 7.14527183e-02
 7.29178687e-01 4.71687654e-01 3.36290589e-01
 8.99939706e-01 2.83078939e-01 3.70037866e-01
 9.46737914e-01 4.32118853e-01 7.15807998e-01
 6.81457956e-01 8.33873990e-02 3.34860364e-01
 7.22136860e-01 5.10499445e-01 7.35174993e-01
 9.42266038e-01 5.66634366e-01 3.79726094e-01
 1.08431953e-01 2.99044867e-01 9.31405738e-01
 2.74644017e-01 3.61821585e-01 2.18950459e-01
 9.49866686e-01 4.97679024e-01 3.90398067e-01
 8.76359709e-01 2.43476456e-01 4.08192865e-01
 8.45792869e-02 3.50856087e-01 4.90341969e-01
 3.88389923e-01 8.41982205e-01 8.82245736e-01
 7.35090204e-01 8.48664742e-01 9.00759967e-01
 5.45530397e-01 5.11396665e-02 1.13052281e-01
 6.89434711e-01 3.37786165e-01 6.40130433e-01
 2.10498183e-01 9.07019198e-01 8.42512983e-01
 5.46170691e-02 4.66261165e-01 4.15635744e-01
 6.69651920e-01 5.87589588e-01 5.19562419e-01
 6.10914524e-01 2.70101998e-01 4.73907069e-01
 5.50147796e-01 2.48042295e-01 5.61859882e-01
 2.68403152e-01 7.25325589e-01 2.98928022e-01
 6.65523903e-01 3.09969073e-01 1.34219647e-01
 3.19781407e-01 7.89533794e-01 2.43387167e-01
 1.46803969e-01 8.34302272e-01 2.96038175e-01
 2.29876815e-01 6.38335834e-01 5.46886017e-01
 8.37161577e-01 7.71977605e-01 6.73776988e-01
 9.48926557e-01 5.16335163e-01 1.82683338e-01
 5.39006064e-01 5.44196590e-01 4.18711611e-01
 6.95752607e-01 8.66210150e-01 2.58762066e-01
 5.26476954e-01 5.01731367e-02 3.37186795e-01
 2.20159915e-01 5.00148293e-01 3.46069595e-01
 9.49536465e-01 5.06239953e-01 7.32089824e-01
 6.52532823e-01 7.25535863e-02 3.01353234e-01
 5.30572394e-01 2.44618459e-01 9.15110480e-01
 2.19493168e-01 5.87264176e-01 5.69745595e-01
 4.11465674e-01 8.54323904e-01 4.07144620e-01
 9.19521960e-01 3.25716375e-01 1.36607887e-01
 1.03425228e-01 3.08700646e-01 1.11676011e-01
 3.27368313e-01 3.04982043e-01 7.75365306e-01
 5.42087424e-01 2.46434338e-01 9.27903081e-01
 5.96804018e-01 8.88713875e-01 4.64370834e-01
 5.95234226e-02 6.32847996e-01 6.00396755e-01
 2.19526340e-01 5.04896912e-01 4.32415887e-01
 6.95227425e-01 5.62798028e-01 5.58490455e-02
 1.81458044e-01 8.77277178e-01 6.80041408e-01
 2.55520091e-01 3.92508085e-01 9.17244845e-01
 9.22527596e-01 6.36034763e-01 4.81281445e-01
 5.09644572e-01 5.00078442e-02 5.35990295e-01
 7.25005254e-01 4.99695771e-01 3.40774529e-01
 8.13801139e-01 1.69369558e-01 7.69024974e-01
 7.97549035e-01 8.08203582e-01 6.19393382e-01
 1.69752960e-01 2.09642419e-01 1.34868552e-01
 1.15246314e-01 2.86684865e-01 7.53413357e-01
 7.29289207e-01 4.47024133e-01 2.04698049e-01
 9.01112579e-02 3.37337612e-01 8.57963844e-01
 5.25073332e-01 8.87567229e-01 7.95870423e-01
 9.37366427e-01 5.88739464e-01 6.91774368e-01
 4.73112624e-01 5.18650761e-02 2.44824108e-01
 3.28085491e-01 9.06378787e-02 9.31645436e-01
 2.93297051e-01 7.60348415e-01 5.42883306e-01
 5.00765395e-02 5.43755378e-01 3.37389604e-01
 4.86863505e-01 8.80963632e-01 6.39372572e-01
 9.09568897e-01 6.66415370e-01 2.14626459e-01
 7.27778307e-01 4.84843664e-01 6.06330135e-01
 7.12085400e-01 9.75311701e-02 6.56994273e-01
 6.38708882e-01 2.87312296e-01 3.50433283e-01
 5.28511303e-02 5.88560144e-01 2.84346286e-01
 3.58012982e-01 7.82313137e-02 6.69658314e-01
 5.88308189e-01 2.59687073e-01 4.56313286e-01
 7.15772457e-01 5.28060097e-01 4.66088885e-01
 7.89157716e-01 1.47724622e-01 3.11392183e-01
 8.91928469e-01 2.68528203e-01 8.66501995e-01
 9.47788992e-01 5.29319072e-01 6.57167318e-01
 6.38842594e-01 8.82678011e-01 6.82902607e-01
 4.70520305e-01 8.76794574e-01 2.24071076e-01
 6.72784141e-01 3.17473821e-01 1.67891308e-01
 2.70506841e-01 3.67807445e-01 5.82363707e-01
 2.95610679e-01 1.07075176e-01 4.00888098e-01
 1.08168983e-01 2.99539228e-01 1.90591720e-01
 7.96673039e-01 8.08898223e-01 6.14164952e-02
 6.90790256e-01 8.73939309e-02 3.39065732e-01
 1.30393473e-01 8.10109926e-01 3.12580170e-01
 4.43335048e-01 5.56397063e-02 9.22187989e-01
 4.66837283e-01 2.44296100e-01 4.32117706e-01
 8.15653028e-01 1.71134187e-01 3.93768401e-01
 3.38014279e-01 8.62427850e-02 5.06307602e-01
 7.33703080e-01 1.09332514e-01 6.78151249e-01
 5.00628726e-01 8.83840301e-01 1.64126910e-01
 3.36854020e-01 2.97491286e-01 7.91164219e-02
 6.76831779e-01 8.72794699e-01 7.71332729e-02
 6.28276645e-01 6.06537758e-01 1.45960931e-01
 6.13738644e-01 8.86885486e-01 9.25940487e-02
 3.24512429e-01 7.94099446e-01 1.09195526e-01
 2.20352641e-01 5.93688312e-01 2.16351516e-01
 6.74721830e-01 5.83674221e-01 1.13656956e-01
 7.18110546e-01 5.22294208e-01 2.23103399e-01
 8.42523739e-01 7.66240656e-01 1.78644484e-01
 5.76995630e-01 5.45686269e-02 7.71973685e-01
 2.38077343e-01 9.31231059e-01 9.17910108e-02
 6.68476874e-01 5.88438897e-01 1.69463989e-01
 7.97218720e-01 1.54447263e-01 8.02147146e-01
 5.66563068e-01 2.52208123e-01 4.42910201e-01
 1.19757079e-01 2.78941326e-01 9.22926301e-01
 5.51415659e-01 5.79151143e-01 8.25964119e-01
 2.72740951e-01 3.64536842e-01 7.92636049e-01
 9.41971975e-01 5.68137746e-01 9.37605690e-01
 3.89606307e-01 6.77509412e-02 3.98218031e-01
 4.83726322e-01 2.42808859e-01 4.16436094e-01
 2.21941233e-01 4.88924370e-01 3.56219257e-01
 2.56206876e-01 1.31713529e-01 2.76348402e-01
 2.17434476e-01 5.28139403e-01 5.38273017e-01
 4.01787686e-01 8.49417257e-01 2.51026331e-01
 3.58914062e-01 2.82404753e-01 7.21818002e-01
 2.30358455e-01 4.53231427e-01 1.70037251e-01
 7.49795399e-01 1.19191831e-01 5.44327622e-01
 4.82309966e-01 2.42890255e-01 9.14510387e-01
 2.98932089e-01 3.31865549e-01 9.70452108e-02
 5.66185695e-01 5.94722654e-01 7.75660445e-01
 6.60606328e-01 8.77547313e-01 2.29638448e-01
 5.01466650e-02 5.47075070e-01 4.20089048e-01
 4.75137176e-01 5.16825449e-02 6.73667391e-01
 9.47602266e-01 4.39600099e-01 8.43815151e-01
 7.45281656e-01 8.43199602e-01 4.54932792e-01
 6.30606789e-01 6.06012851e-01 7.80569839e-02
 6.00281134e-01 5.86075588e-02 3.73585078e-01
 5.61909951e-01 2.50902927e-01 1.40180874e-01
 5.82802605e-01 2.57571112e-01 4.71212313e-01
 8.37637449e-01 7.71477628e-01 3.23541155e-01
 8.11605332e-01 7.96472721e-01 4.38928871e-01
 2.58108296e-01 1.30394241e-01 7.27600699e-01
 9.49004041e-01 4.55513337e-01 5.52783882e-01
 6.34721064e-01 2.84499548e-01 9.02718302e-01
 8.32950054e-01 7.76327419e-01 2.07587600e-01
 8.59343241e-01 7.46640967e-01 2.97135274e-01
 3.06459651e-01 3.24021830e-01 4.26183508e-01
 2.19576128e-01 5.04503612e-01 5.52412286e-01
 2.49931732e-01 9.40613236e-01 4.60631356e-01
 1.19478770e-01 2.79409756e-01 6.83069959e-01
 5.01596075e-02 5.47595031e-01 6.86944825e-01
 3.18672576e-01 3.12449364e-01 5.47950042e-01
 6.98906920e-01 9.10912709e-02 8.44482368e-01
 8.41127218e-01 7.67756884e-01 7.68343567e-01
 1.99662571e-01 1.78144700e-01 1.06779152e-01
 5.45836894e-01 2.47147301e-01 8.20939574e-01
 1.13403693e-01 2.89944837e-01 4.64452945e-01
 6.42606960e-01 6.02335412e-01 8.27951359e-01
 6.12818542e-01 2.71115149e-01 7.37151299e-01
 9.42417824e-01 4.04619589e-01 7.05214885e-01
 2.84136000e-01 3.49155664e-01 5.24718508e-01
 2.19205652e-01 5.84875552e-01 6.35075924e-01
 3.44441056e-01 8.35474669e-02 6.41298568e-01
 5.42138454e-02 4.69295720e-01 4.48581415e-01
 2.45060220e-01 9.36826964e-01 6.37078147e-01
 6.30010570e-01 6.56883114e-02 7.60408308e-01
 9.12786969e-01 3.09641247e-01 6.41291730e-01
 6.25595927e-01 2.78518194e-01 9.35314784e-01
 5.61878516e-01 5.91190063e-01 9.50014499e-02
 5.41881963e-01 2.46397015e-01 4.84592867e-01
 7.91973926e-01 8.12555066e-01 4.59115958e-01
 6.48172039e-01 2.94516621e-01 4.24702078e-01
 3.92903922e-01 6.68045493e-02 2.19602828e-01
 1.59564893e-01 2.21804002e-01 4.90255017e-01
 4.97520339e-01 2.42430753e-01 4.21724584e-01
 4.23287210e-01 8.59818975e-01 4.41699415e-01
 6.13641822e-02 4.27830615e-01 4.46931928e-01
 3.04256345e-01 7.73242181e-01 8.03568630e-01
 6.35211693e-01 6.71561198e-02 4.03755316e-01
 7.09987384e-01 5.40155763e-01 5.21679455e-01
 7.26940295e-01 4.26389103e-01 8.90995630e-01
 6.07376831e-01 6.00984430e-02 8.39089097e-01
 1.44037117e-01 2.42052038e-01 9.36355424e-01
 5.17628169e-01 2.43235146e-01 3.34206044e-01
 5.38004227e-01 2.45726369e-01 4.23734397e-01
 6.70203526e-01 5.87183537e-01 2.68435379e-01
 2.34054633e-01 6.51921353e-01 8.06945478e-01
 9.40869855e-01 3.96863831e-01 9.40603800e-01
 2.38572391e-01 9.31634469e-01 5.07509268e-01
 7.06908864e-01 3.66241937e-01 8.17958162e-01
 5.21585613e-02 5.81582120e-01 8.41104942e-01
 4.59207411e-01 5.33728264e-02 1.58299923e-01
 3.01107603e-01 1.04061460e-01 3.75422656e-01
 8.14104957e-01 1.69657642e-01 7.68295416e-01
 6.95546813e-01 5.62393087e-01 9.23110545e-01
 7.00317205e-01 3.54320231e-01 1.97717773e-01
 5.40259621e-01 5.07891719e-02 5.95559428e-01
 1.04660883e-01 3.06268403e-01 4.87967889e-01
 5.63954848e-01 2.51464179e-01 4.99829577e-01
 7.19570012e-01 5.18340043e-01 4.22675298e-01
 7.07357192e-01 5.44902794e-01 3.33923683e-01
 6.05771088e-01 2.67475366e-01 3.77602007e-01
 9.42667214e-02 7.42860858e-01 1.59770559e-01
 4.13022938e-01 6.16143863e-02 2.56328724e-01
 6.26064893e-01 2.78810861e-01 5.03133879e-01
 6.19639331e-01 2.74932747e-01 5.34114478e-01
 3.18043528e-01 9.53760111e-02 7.25748647e-01
 7.28811457e-01 4.40777493e-01 2.33277917e-01
 2.17011025e-01 5.52661356e-01 8.44443715e-01
 8.39624953e-01 7.69370382e-01 6.40109759e-01
 1.51730720e-01 2.31741659e-01 2.94619762e-01
 2.18595623e-01 5.13121609e-01 7.02529855e-01
 2.23389507e-01 4.81263919e-01 3.77639673e-01
 2.63702512e-01 7.17528550e-01 9.13627911e-01
 9.06777968e-01 2.96645517e-01 8.01170032e-01
 6.80866589e-01 5.78339315e-01 4.13870471e-01
 5.36321395e-01 5.05688503e-02 3.71438304e-01
 8.64796643e-01 2.27031431e-01 5.04573571e-01
 3.62669717e-01 8.25409989e-01 1.21400521e-01
 5.46529769e-01 8.89422738e-01 2.44575478e-01
 7.88813279e-01 8.14950198e-01 9.35673189e-01
 3.82769662e-01 8.38629157e-01 2.37086423e-01
 9.12764632e-01 3.09590791e-01 4.53410690e-01
 8.20973562e-01 1.76321578e-01 3.89443786e-01
 6.89996523e-01 5.69027942e-01 2.10942961e-01
 7.16702598e-01 5.25840950e-01 1.01564179e-01
 8.09820042e-01 1.65645214e-01 3.77609345e-01
 5.94199637e-01 8.88923704e-01 3.61941827e-01
 2.64459788e-01 1.26087900e-01 2.20536948e-01
 2.56609097e-01 7.04792879e-01 8.52973720e-01
 7.89432111e-01 8.14485262e-01 2.89347392e-01
 9.45884817e-01 5.44963799e-01 9.30895239e-01
 6.70808651e-01 8.74653381e-01 8.52138477e-02
 6.45635815e-01 8.81226681e-01 3.65538125e-01
 9.30999773e-01 3.58476128e-01 2.44651609e-01
 5.40497148e-01 8.89032855e-01 8.41084153e-01
 5.39449640e-01 5.47191467e-01 3.96414945e-01
 7.24863139e-01 4.15760299e-01 4.50288158e-01
 7.27631790e-01 4.30823767e-01 5.56765948e-01
 9.16714154e-01 6.50500705e-01 8.45229915e-02
 4.36269706e-01 5.68377546e-02 9.00811542e-01
 2.82998821e-01 7.46959963e-01 8.99833360e-01
 8.10911078e-02 3.60017403e-01 1.67368389e-01
 3.78415129e-01 2.71450612e-01 2.45183969e-01
 1.12992720e-01 7.80691083e-01 6.60887722e-01
 6.00277636e-01 6.07980738e-01 3.02873083e-01
 7.21536642e-01 5.12453468e-01 4.70888116e-01
 7.24285624e-01 5.02686834e-01 6.50849993e-01
 9.46355007e-01 5.41515691e-01 4.77418185e-01
 3.65635842e-01 7.54638978e-02 9.26703239e-01
 3.02995491e-01 7.71822295e-01 3.22452480e-01
 3.18640721e-01 9.50858287e-02 3.68138493e-01
 9.49665127e-01 5.03396779e-01 3.92673156e-01
 2.77867479e-01 7.39749005e-01 5.86043094e-01
 7.17140845e-02 3.87905100e-01 5.25376417e-01
 2.70048127e-01 7.27948145e-01 4.26418314e-01
 7.21856832e-01 4.03977623e-01 8.01956135e-01
 3.57893442e-01 8.21966297e-01 7.20005374e-01
 3.97572813e-01 6.55111033e-02 1.35309870e-01
 1.53125879e-01 2.29932075e-01 8.73242600e-01
 8.46446084e-01 7.61895801e-01 8.08144897e-01
 9.49976496e-01 4.92909079e-01 8.81275874e-01
 9.07686949e-01 6.70327306e-01 8.62502979e-01
 2.30288387e-01 1.51168689e-01 7.39512066e-01
 5.72344162e-01 2.53970991e-01 8.99683680e-01
 5.69400358e-01 2.53053538e-01 6.94126213e-01
 2.39601180e-01 1.43851515e-01 7.25004756e-01
 3.83462100e-01 8.39050009e-01 7.92125363e-01
 7.97112372e-01 8.08550359e-01 8.27335290e-01
 1.32483225e-01 8.13361199e-01 2.06784491e-01
 2.73293911e-01 1.20348653e-01 1.38373284e-01
 4.91930292e-01 5.05291554e-02 6.78054711e-01
 9.38000510e-01 3.84100985e-01 4.28261674e-01
 9.39177339e-01 5.81200744e-01 3.51919000e-01
 2.13030039e-01 1.65786993e-01 5.56071526e-01
 7.52645414e-01 8.38996246e-01 1.00659606e-01
 6.83796447e-01 3.30346106e-01 2.45454949e-01
 6.87257796e-01 8.58470062e-02 7.14856630e-01
 3.39834632e-01 8.07773381e-01 6.06249426e-02
 3.36091478e-01 2.98069633e-01 2.09754665e-01
 2.88147635e-01 7.53822740e-01 8.96041638e-01
 7.93824036e-01 8.11129156e-01 3.15948140e-01
 8.02376877e-02 7.07921899e-01 2.29035003e-01
 1.14963167e-01 7.84257471e-01 3.94942920e-01
 8.84885809e-01 7.11029110e-01 6.51912393e-01
 7.22018622e-01 4.04544205e-01 4.55383261e-01
 2.63520394e-01 7.17216874e-01 6.05256568e-01
 9.07979501e-01 2.99156509e-01 4.85085700e-01
 3.17099450e-01 3.13866023e-01 4.54508769e-01
 5.90065167e-01 5.66757339e-02 8.97756743e-01
 7.70276813e-02 6.98720527e-01 4.69697752e-01
 6.84432553e-01 5.74915249e-01 7.81298479e-01
 1.19403027e-01 7.92057194e-01 8.08510754e-01
 8.92269572e-01 6.98999957e-01 2.72204416e-01
 8.33579829e-02 7.16367111e-01 1.76884958e-01
 9.44469053e-01 5.54287282e-01 3.16054408e-01
 2.50105091e-01 4.02928300e-01 2.46667447e-01
 2.91148519e-01 3.40625482e-01 7.51119118e-01
 8.08759098e-01 1.64668307e-01 4.58718236e-01
 5.29554901e-01 2.44484737e-01 4.91688622e-01
 2.27944259e-01 6.31262542e-01 3.51338171e-01
 1.10728702e-01 2.94783993e-01 8.85249015e-01
 5.88882382e-01 6.05764104e-01 6.80389487e-01
 5.60680205e-01 2.50574646e-01 2.97156932e-01
 2.01746716e-01 8.98558797e-01 8.10468855e-01
 3.10098696e-01 3.20431677e-01 3.48437636e-01
 7.27017904e-01 4.89680776e-01 2.47571770e-01
 7.26949029e-01 4.26441287e-01 5.01795603e-01
 7.17438179e-01 5.24017955e-01 6.92668737e-01
 7.93764290e-01 8.11175483e-01 4.21995923e-01
 4.88588518e-01 2.42589728e-01 2.41678734e-01
 7.39499801e-01 8.46349315e-01 7.38454442e-01
 5.19905851e-02 5.79725899e-01 1.85103411e-01
 4.18041764e-01 2.55061876e-01 1.41057751e-01
 9.48816955e-01 5.17815870e-01 2.47704922e-01
 2.22159438e-01 6.04920753e-01 4.38137387e-01
 9.38696310e-01 5.83263805e-01 4.06622262e-01
 5.33922735e-01 8.88490860e-01 8.33864303e-01
 1.75942155e-01 2.02638125e-01 4.70462417e-01
 2.62097122e-01 9.49665113e-01 8.75602708e-01
 9.48928564e-01 5.16307390e-01 2.93913729e-01
 7.51976262e-01 8.39387265e-01 3.91944365e-01
 3.65442997e-01 2.78504548e-01 1.44305593e-01
 9.35862203e-01 5.94579344e-01 6.77813678e-01
 3.28576461e-01 7.97886701e-01 3.11845581e-01
 5.60547219e-01 5.89963095e-01 7.50741190e-01
 2.69562293e-01 3.69218314e-01 9.12044235e-01
 7.19269499e-01 3.95636848e-01 2.50417757e-01
 9.49874225e-01 4.97412362e-01 9.82849681e-02
 3.44368592e-01 2.92003327e-01 4.23747534e-01
 2.78520203e-01 3.56480168e-01 4.95075214e-01
 7.25563368e-02 3.85160273e-01 6.04723298e-01
 2.23080722e-01 6.09876714e-01 5.39142634e-01
 5.53331466e-01 2.48755575e-01 9.35172785e-01
 4.95582208e-01 2.42438416e-01 1.93287591e-01
 2.10457123e-01 1.68091946e-01 2.19915709e-01
 5.10900882e-01 8.85618924e-01 1.39046762e-01
 9.41350652e-01 5.71223611e-01 6.16631105e-01
 9.22030235e-01 6.37336220e-01 3.91592762e-01
 4.77963862e-01 2.43189483e-01 1.69143492e-01
 7.66217379e-01 8.30660770e-01 1.33115038e-01
 2.40129233e-01 9.32896405e-01 2.72586608e-01
 9.37166356e-01 3.80695427e-01 3.74916333e-01
 1.06569623e-01 7.68573892e-01 7.50388813e-02
 9.07930508e-01 2.99053312e-01 2.70185551e-01
 7.42808941e-02 3.79707845e-01 4.30158503e-01
 7.45741390e-02 3.78801826e-01 3.46507426e-01
 7.95921628e-01 8.09490800e-01 7.33043726e-01
 6.51090107e-01 2.96899699e-01 6.03816050e-01
 6.81231595e-01 3.27166659e-01 1.55556132e-01
 4.26852430e-01 2.52385121e-01 6.74347657e-01
 7.06995732e-01 3.66411715e-01 9.35831885e-01
 7.05626101e-01 9.43059442e-02 1.29421209e-01
 6.46220898e-01 7.04949056e-02 2.34290099e-01
 6.13307565e-01 6.14394365e-02 6.64979162e-01
 6.79546959e-01 8.25985645e-02 6.70296962e-01
 7.29619310e-01 4.61161855e-01 7.80964729e-01
 7.14310702e-01 3.82303831e-01 1.43976958e-01
 3.75541424e-01 2.72936173e-01 3.41836992e-01
 7.06390178e-01 5.46554067e-01 4.84400594e-01
 5.76540857e-01 2.55350991e-01 5.19759986e-01
 7.15429017e-01 5.28856886e-01 3.32275892e-01
 9.01624359e-02 3.37217675e-01 7.00833131e-01
 3.58414620e-01 8.22348055e-01 4.85723399e-01
 9.29172290e-01 3.52654815e-01 2.74514197e-01
 5.32607316e-02 4.77115132e-01 2.63086688e-01
 1.31557391e-01 8.11927420e-01 8.84339905e-01
 4.20224066e-01 8.58446236e-01 3.16606430e-01
 5.85740594e-01 6.04817991e-01 8.30521947e-01
 6.16556207e-01 2.73170083e-01 8.21760454e-01
 7.84656387e-01 8.18023498e-01 6.42385589e-01
 5.87600613e-01 6.05396900e-01 5.48911595e-01
 2.76680168e-01 1.18223682e-01 2.68008615e-01
 9.49770595e-01 4.70115685e-01 2.82362789e-01
 8.97890896e-01 2.79230978e-01 1.25791435e-01
 3.88500802e-01 2.66569500e-01 4.69877970e-01
 1.53295939e-01 8.43107954e-01 3.28301088e-01
 6.63728920e-01 3.08217252e-01 1.32772857e-01
 3.63414902e-01 8.25936297e-01 4.49593815e-01
 6.38665870e-02 6.52903777e-01 9.14872787e-01
 5.89956133e-01 6.06052313e-01 4.71799621e-01
 5.22520301e-02 4.86787595e-01 5.81425395e-01
 9.49738049e-01 4.69225235e-01 8.33796490e-01
 6.02629557e-01 6.08220181e-01 8.08243703e-01
 9.21347244e-01 6.39102458e-01 6.45615983e-02
 9.14022197e-01 3.12458648e-01 2.15162971e-01
 3.95106771e-01 6.61875149e-02 2.52142420e-01
 2.28041999e-01 6.31635203e-01 3.93732145e-01
 8.51871628e-01 2.10377052e-01 4.82435270e-01
 6.16470379e-01 6.08257843e-01 9.48976108e-01
 2.49192593e-01 6.89931110e-01 6.51844470e-01
 2.20828948e-01 5.96895552e-01 5.99681282e-01
 9.49790254e-01 4.70679653e-01 2.37981963e-01
 5.98947028e-01 8.88526989e-01 9.07153032e-01
 9.02753549e-01 2.88520148e-01 7.55044237e-01
 6.80739865e-01 5.78456362e-01 6.36295093e-01
 9.50000000e-01 4.79386188e-01 6.27879837e-01
 6.08795258e-01 6.08519930e-01 7.61315622e-01
 6.49459769e-01 5.99484556e-01 4.31909519e-01
 8.71118135e-01 2.35821977e-01 6.71338613e-01
 4.72177457e-01 2.43703773e-01 6.99971114e-01
 5.99225350e-01 8.88501774e-01 2.08389265e-01
 5.73319401e-02 4.48630579e-01 5.56080328e-01
 6.47761850e-01 2.94187997e-01 5.92485691e-01
 7.97697957e-02 3.63636556e-01 6.73594125e-01
 7.72961966e-01 8.26220603e-01 2.13736586e-01
 9.26456370e-01 6.25258029e-01 2.30399308e-01
 2.36934133e-01 6.60270507e-01 3.64006894e-01
 6.14347237e-01 2.71944926e-01 1.22131349e-01
 9.11863588e-01 3.07569693e-01 3.00382438e-01
 2.29551797e-01 6.37187109e-01 7.14686532e-01
 1.53509591e-01 2.29437487e-01 4.92548593e-01
 2.43193934e-01 6.76394823e-01 4.34481494e-01
 5.34136300e-01 5.04619108e-02 6.63597709e-01
 5.32200333e-01 5.03762784e-02 9.29136818e-01
 6.62981728e-01 8.76901813e-01 6.59272833e-01
 6.81692021e-01 8.34847489e-02 9.05076518e-01
 6.54399468e-02 6.59340807e-01 3.26903511e-01
 6.41174086e-01 2.89115319e-01 3.06044058e-01
 8.50017230e-01 7.57825249e-01 8.63430612e-01
 9.36675027e-01 5.91466778e-01 5.36924835e-01
 7.30754846e-02 6.86537748e-01 5.07971378e-02
 5.00000000e-02 5.32437974e-01 1.04520879e-01
 6.91696334e-01 5.67083040e-01 4.53181485e-01
 6.46807122e-01 8.80962770e-01 1.48051737e-01
 1.82964052e-01 1.95015092e-01 8.57706246e-01
 9.25137110e-01 6.28980830e-01 9.30918275e-02
 8.94431967e-01 6.95291588e-01 3.33844523e-01
 5.47232438e-01 5.72018751e-01 8.73668823e-01
 2.23237663e-01 6.10682058e-01 7.40372345e-01
 6.82413589e-01 3.28617020e-01 1.00988456e-01
 8.61196106e-01 2.22222876e-01 5.38209938e-01
 5.43089534e-01 5.62129571e-01 2.77336962e-01
 5.11935571e-01 2.42842893e-01 8.85700924e-01
 7.53449933e-01 1.21567273e-01 1.40988102e-01
 5.71342135e-02 4.49787353e-01 5.53057017e-01
 6.54782213e-01 5.96875363e-01 3.13544040e-01
 8.13105051e-02 3.59424777e-01 7.46330128e-01
 4.19645492e-01 8.58182983e-01 7.80861788e-01
 4.99753044e-01 2.42440398e-01 6.77380953e-01
 9.49896394e-01 4.96591299e-01 2.20613195e-01
